id,shares
34396,20000
34397,20000
34398,20000
34399,20000
34400,20000
34401,20000
34402,20000
34403,20000
34404,20000
34405,20000
34406,20000
34407,20000
34408,20000
34409,20000
34410,20000
34411,20000
34412,20000
34413,20000
34414,20000
34415,20000
34416,20000
34417,20000
34418,20000
34419,20000
34420,20000
34421,20000
34422,20000
34423,20000
34424,20000
34425,20000
34426,20000
34427,20000
34428,20000
34429,20000
34430,20000
34431,20000
34432,20000
34433,20000
34434,20000
34435,20000
34436,20000
34437,20000
34438,20000
34439,20000
34440,20000
34441,20000
34442,20000
34443,20000
34444,20000
34445,20000
34446,20000
34447,20000
34448,20000
34449,20000
34450,20000
34451,20000
34452,20000
34453,20000
34454,20000
34455,20000
34456,20000
34457,20000
34458,20000
34459,20000
34460,20000
34461,20000
34462,20000
34463,20000
34464,20000
34465,20000
34466,20000
34467,20000
34468,20000
34469,20000
34470,20000
34471,20000
34472,20000
34473,20000
34474,20000
34475,20000
34476,20000
34477,20000
34478,20000
34479,20000
34480,20000
34481,20000
34482,20000
34483,20000
34484,20000
34485,20000
34486,20000
34487,20000
34488,20000
34489,20000
34490,20000
34491,20000
34492,20000
34493,20000
34494,20000
34495,20000
34496,20000
34497,20000
34498,20000
34499,20000
34500,20000
34501,20000
34502,20000
34503,20000
34504,20000
34505,20000
34506,20000
34507,20000
34508,20000
34509,20000
34510,20000
34511,20000
34512,20000
34513,20000
34514,20000
34515,20000
34516,20000
34517,20000
34518,20000
34519,20000
34520,20000
34521,20000
34522,20000
34523,20000
34524,20000
34525,20000
34526,20000
34527,20000
34528,20000
34529,20000
34530,20000
34531,20000
34532,20000
34533,20000
34534,20000
34535,20000
34536,20000
34537,20000
34538,20000
34539,20000
34540,20000
34541,20000
34542,20000
34543,20000
34544,20000
34545,20000
34546,20000
34547,20000
34548,20000
34549,20000
34550,20000
34551,20000
34552,20000
34553,20000
34554,20000
34555,20000
34556,20000
34557,20000
34558,20000
34559,20000
34560,20000
34561,20000
34562,20000
34563,20000
34564,20000
34565,20000
34566,20000
34567,20000
34568,20000
34569,20000
34570,20000
34571,20000
34572,20000
34573,20000
34574,20000
34575,20000
34576,20000
34577,20000
34578,20000
34579,20000
34580,20000
34581,20000
34582,20000
34583,20000
34584,20000
34585,20000
34586,20000
34587,20000
34588,20000
34589,20000
34590,20000
34591,20000
34592,20000
34593,20000
34594,20000
34595,20000
34596,20000
34597,20000
34598,20000
34599,20000
34600,20000
34601,20000
34602,20000
34603,20000
34604,20000
34605,20000
34606,20000
34607,20000
34608,20000
34609,20000
34610,20000
34611,20000
34612,20000
34613,20000
34614,20000
34615,20000
34616,20000
34617,20000
34618,20000
34619,20000
34620,20000
34621,20000
34622,20000
34623,20000
34624,20000
34625,20000
34626,20000
34627,20000
34628,20000
34629,20000
34630,20000
34631,20000
34632,20000
34633,20000
34634,20000
34635,20000
34636,20000
34637,20000
34638,20000
34639,20000
34640,20000
34641,20000
34642,20000
34643,20000
34644,20000
34645,20000
34646,20000
34647,20000
34648,20000
34649,20000
34650,20000
34651,20000
34652,20000
34653,20000
34654,20000
34655,20000
34656,20000
34657,20000
34658,20000
34659,20000
34660,20000
34661,20000
34662,20000
34663,20000
34664,20000
34665,20000
34666,20000
34667,20000
34668,20000
34669,20000
34670,20000
34671,20000
34672,20000
34673,20000
34674,20000
34675,20000
34676,20000
34677,20000
34678,20000
34679,20000
34680,20000
34681,20000
34682,20000
34683,20000
34684,20000
34685,20000
34686,20000
34687,20000
34688,20000
34689,20000
34690,20000
34691,20000
34692,20000
34693,20000
34694,20000
34695,20000
34696,20000
34697,20000
34698,20000
34699,20000
34700,20000
34701,20000
34702,20000
34703,20000
34704,20000
34705,20000
34706,20000
34707,20000
34708,20000
34709,20000
34710,20000
34711,20000
34712,20000
34713,20000
34714,20000
34715,20000
34716,20000
34717,20000
34718,20000
34719,20000
34720,20000
34721,20000
34722,20000
34723,20000
34724,20000
34725,20000
34726,20000
34727,20000
34728,20000
34729,20000
34730,20000
34731,20000
34732,20000
34733,20000
34734,20000
34735,20000
34736,20000
34737,20000
34738,20000
34739,20000
34740,20000
34741,20000
34742,20000
34743,20000
34744,20000
34745,20000
34746,20000
34747,20000
34748,20000
34749,20000
34750,20000
34751,20000
34752,20000
34753,20000
34754,20000
34755,20000
34756,20000
34757,20000
34758,20000
34759,20000
34760,20000
34761,20000
34762,20000
34763,20000
34764,20000
34765,20000
34766,20000
34767,20000
34768,20000
34769,20000
34770,20000
34771,20000
34772,20000
34773,20000
34774,20000
34775,20000
34776,20000
34777,20000
34778,20000
34779,20000
34780,20000
34781,20000
34782,20000
34783,20000
34784,20000
34785,20000
34786,20000
34787,20000
34788,20000
34789,20000
34790,20000
34791,20000
34792,20000
34793,20000
34794,20000
34795,20000
34796,20000
34797,20000
34798,20000
34799,20000
34800,20000
34801,20000
34802,20000
34803,20000
34804,20000
34805,20000
34806,20000
34807,20000
34808,20000
34809,20000
34810,20000
34811,20000
34812,20000
34813,20000
34814,20000
34815,20000
34816,20000
34817,20000
34818,20000
34819,20000
34820,20000
34821,20000
34822,20000
34823,20000
34824,20000
34825,20000
34826,20000
34827,20000
34828,20000
34829,20000
34830,20000
34831,20000
34832,20000
34833,20000
34834,20000
34835,20000
34836,20000
34837,20000
34838,20000
34839,20000
34840,20000
34841,20000
34842,20000
34843,20000
34844,20000
34845,20000
34846,20000
34847,20000
34848,20000
34849,20000
34850,20000
34851,20000
34852,20000
34853,20000
34854,20000
34855,20000
34856,20000
34857,20000
34858,20000
34859,20000
34860,20000
34861,20000
34862,20000
34863,20000
34864,20000
34865,20000
34866,20000
34867,20000
34868,20000
34869,20000
34870,20000
34871,20000
34872,20000
34873,20000
34874,20000
34875,20000
34876,20000
34877,20000
34878,20000
34879,20000
34880,20000
34881,20000
34882,20000
34883,20000
34884,20000
34885,20000
34886,20000
34887,20000
34888,20000
34889,20000
34890,20000
34891,20000
34892,20000
34893,20000
34894,20000
34895,20000
34896,20000
34897,20000
34898,20000
34899,20000
34900,20000
34901,20000
34902,20000
34903,20000
34904,20000
34905,20000
34906,20000
34907,20000
34908,20000
34909,20000
34910,20000
34911,20000
34912,20000
34913,20000
34914,20000
34915,20000
34916,20000
34917,20000
34918,20000
34919,20000
34920,20000
34921,20000
34922,20000
34923,20000
34924,20000
34925,20000
34926,20000
34927,20000
34928,20000
34929,20000
34930,20000
34931,20000
34932,20000
34933,20000
34934,20000
34935,20000
34936,20000
34937,20000
34938,20000
34939,20000
34940,20000
34941,20000
34942,20000
34943,20000
34944,20000
34945,20000
34946,20000
34947,20000
34948,20000
34949,20000
34950,20000
34951,20000
34952,20000
34953,20000
34954,20000
34955,20000
34956,20000
34957,20000
34958,20000
34959,20000
34960,20000
34961,20000
34962,20000
34963,20000
34964,20000
34965,20000
34966,20000
34967,20000
34968,20000
34969,20000
34970,20000
34971,20000
34972,20000
34973,20000
34974,20000
34975,20000
34976,20000
34977,20000
34978,20000
34979,20000
34980,20000
34981,20000
34982,20000
34983,20000
34984,20000
34985,20000
34986,20000
34987,20000
34988,20000
34989,20000
34990,20000
34991,20000
34992,20000
34993,20000
34994,20000
34995,20000
34996,20000
34997,20000
34998,20000
34999,20000
35000,20000
35001,20000
35002,20000
35003,20000
35004,20000
35005,20000
35006,20000
35007,20000
35008,20000
35009,20000
35010,20000
35011,20000
35012,20000
35013,20000
35014,20000
35015,20000
35016,20000
35017,20000
35018,20000
35019,20000
35020,20000
35021,20000
35022,20000
35023,20000
35024,20000
35025,20000
35026,20000
35027,20000
35028,20000
35029,20000
35030,20000
35031,20000
35032,20000
35033,20000
35034,20000
35035,20000
35036,20000
35037,20000
35038,20000
35039,20000
35040,20000
35041,20000
35042,20000
35043,20000
35044,20000
35045,20000
35046,20000
35047,20000
35048,20000
35049,20000
35050,20000
35051,20000
35052,20000
35053,20000
35054,20000
35055,20000
35056,20000
35057,20000
35058,20000
35059,20000
35060,20000
35061,20000
35062,20000
35063,20000
35064,20000
35065,20000
35066,20000
35067,20000
35068,20000
35069,20000
35070,20000
35071,20000
35072,20000
35073,20000
35074,20000
35075,20000
35076,20000
35077,20000
35078,20000
35079,20000
35080,20000
35081,20000
35082,20000
35083,20000
35084,20000
35085,20000
35086,20000
35087,20000
35088,20000
35089,20000
35090,20000
35091,20000
35092,20000
35093,20000
35094,20000
35095,20000
35096,20000
35097,20000
35098,20000
35099,20000
35100,20000
35101,20000
35102,20000
35103,20000
35104,20000
35105,20000
35106,20000
35107,20000
35108,20000
35109,20000
35110,20000
35111,20000
35112,20000
35113,20000
35114,20000
35115,20000
35116,20000
35117,20000
35118,20000
35119,20000
35120,20000
35121,20000
35122,20000
35123,20000
35124,20000
35125,20000
35126,20000
35127,20000
35128,20000
35129,20000
35130,20000
35131,20000
35132,20000
35133,20000
35134,20000
35135,20000
35136,20000
35137,20000
35138,20000
35139,20000
35140,20000
35141,20000
35142,20000
35143,20000
35144,20000
35145,20000
35146,20000
35147,20000
35148,20000
35149,20000
35150,20000
35151,20000
35152,20000
35153,20000
35154,20000
35155,20000
35156,20000
35157,20000
35158,20000
35159,20000
35160,20000
35161,20000
35162,20000
35163,20000
35164,20000
35165,20000
35166,20000
35167,20000
35168,20000
35169,20000
35170,20000
35171,20000
35172,20000
35173,20000
35174,20000
35175,20000
35176,20000
35177,20000
35178,20000
35179,20000
35180,20000
35181,20000
35182,20000
35183,20000
35184,20000
35185,20000
35186,20000
35187,20000
35188,20000
35189,20000
35190,20000
35191,20000
35192,20000
35193,20000
35194,20000
35195,20000
35196,20000
35197,20000
35198,20000
35199,20000
35200,20000
35201,20000
35202,20000
35203,20000
35204,20000
35205,20000
35206,20000
35207,20000
35208,20000
35209,20000
35210,20000
35211,20000
35212,20000
35213,20000
35214,20000
35215,20000
35216,20000
35217,20000
35218,20000
35219,20000
35220,20000
35221,20000
35222,20000
35223,20000
35224,20000
35225,20000
35226,20000
35227,20000
35228,20000
35229,20000
35230,20000
35231,20000
35232,20000
35233,20000
35234,20000
35235,20000
35236,20000
35237,20000
35238,20000
35239,20000
35240,20000
35241,20000
35242,20000
35243,20000
35244,20000
35245,20000
35246,20000
35247,20000
35248,20000
35249,20000
35250,20000
35251,20000
35252,20000
35253,20000
35254,20000
35255,20000
35256,20000
35257,20000
35258,20000
35259,20000
35260,20000
35261,20000
35262,20000
35263,20000
35264,20000
35265,20000
35266,20000
35267,20000
35268,20000
35269,20000
35270,20000
35271,20000
35272,20000
35273,20000
35274,20000
35275,20000
35276,20000
35277,20000
35278,20000
35279,20000
35280,20000
35281,20000
35282,20000
35283,20000
35284,20000
35285,20000
35286,20000
35287,20000
35288,20000
35289,20000
35290,20000
35291,20000
35292,20000
35293,20000
35294,20000
35295,20000
35296,20000
35297,20000
35298,20000
35299,20000
35300,20000
35301,20000
35302,20000
35303,20000
35304,20000
35305,20000
35306,20000
35307,20000
35308,20000
35309,20000
35310,20000
35311,20000
35312,20000
35313,20000
35314,20000
35315,20000
35316,20000
35317,20000
35318,20000
35319,20000
35320,20000
35321,20000
35322,20000
35323,20000
35324,20000
35325,20000
35326,20000
35327,20000
35328,20000
35329,20000
35330,20000
35331,20000
35332,20000
35333,20000
35334,20000
35335,20000
35336,20000
35337,20000
35338,20000
35339,20000
35340,20000
35341,20000
35342,20000
35343,20000
35344,20000
35345,20000
35346,20000
35347,20000
35348,20000
35349,20000
35350,20000
35351,20000
35352,20000
35353,20000
35354,20000
35355,20000
35356,20000
35357,20000
35358,20000
35359,20000
35360,20000
35361,20000
35362,20000
35363,20000
35364,20000
35365,20000
35366,20000
35367,20000
35368,20000
35369,20000
35370,20000
35371,20000
35372,20000
35373,20000
35374,20000
35375,20000
35376,20000
35377,20000
35378,20000
35379,20000
35380,20000
35381,20000
35382,20000
35383,20000
35384,20000
35385,20000
35386,20000
35387,20000
35388,20000
35389,20000
35390,20000
35391,20000
35392,20000
35393,20000
35394,20000
35395,20000
35396,20000
35397,20000
35398,20000
35399,20000
35400,20000
35401,20000
35402,20000
35403,20000
35404,20000
35405,20000
35406,20000
35407,20000
35408,20000
35409,20000
35410,20000
35411,20000
35412,20000
35413,20000
35414,20000
35415,20000
35416,20000
35417,20000
35418,20000
35419,20000
35420,20000
35421,20000
35422,20000
35423,20000
35424,20000
35425,20000
35426,20000
35427,20000
35428,20000
35429,20000
35430,20000
35431,20000
35432,20000
35433,20000
35434,20000
35435,20000
35436,20000
35437,20000
35438,20000
35439,20000
35440,20000
35441,20000
35442,20000
35443,20000
35444,20000
35445,20000
35446,20000
35447,20000
35448,20000
35449,20000
35450,20000
35451,20000
35452,20000
35453,20000
35454,20000
35455,20000
35456,20000
35457,20000
35458,20000
35459,20000
35460,20000
35461,20000
35462,20000
35463,20000
35464,20000
35465,20000
35466,20000
35467,20000
35468,20000
35469,20000
35470,20000
35471,20000
35472,20000
35473,20000
35474,20000
35475,20000
35476,20000
35477,20000
35478,20000
35479,20000
35480,20000
35481,20000
35482,20000
35483,20000
35484,20000
35485,20000
35486,20000
35487,20000
35488,20000
35489,20000
35490,20000
35491,20000
35492,20000
35493,20000
35494,20000
35495,20000
35496,20000
35497,20000
35498,20000
35499,20000
35500,20000
35501,20000
35502,20000
35503,20000
35504,20000
35505,20000
35506,20000
35507,20000
35508,20000
35509,20000
35510,20000
35511,20000
35512,20000
35513,20000
35514,20000
35515,20000
35516,20000
35517,20000
35518,20000
35519,20000
35520,20000
35521,20000
35522,20000
35523,20000
35524,20000
35525,20000
35526,20000
35527,20000
35528,20000
35529,20000
35530,20000
35531,20000
35532,20000
35533,20000
35534,20000
35535,20000
35536,20000
35537,20000
35538,20000
35539,20000
35540,20000
35541,20000
35542,20000
35543,20000
35544,20000
35545,20000
35546,20000
35547,20000
35548,20000
35549,20000
35550,20000
35551,20000
35552,20000
35553,20000
35554,20000
35555,20000
35556,20000
35557,20000
35558,20000
35559,20000
35560,20000
35561,20000
35562,20000
35563,20000
35564,20000
35565,20000
35566,20000
35567,20000
35568,20000
35569,20000
35570,20000
35571,20000
35572,20000
35573,20000
35574,20000
35575,20000
35576,20000
35577,20000
35578,20000
35579,20000
35580,20000
35581,20000
35582,20000
35583,20000
35584,20000
35585,20000
35586,20000
35587,20000
35588,20000
35589,20000
35590,20000
35591,20000
35592,20000
35593,20000
35594,20000
35595,20000
35596,20000
35597,20000
35598,20000
35599,20000
35600,20000
35601,20000
35602,20000
35603,20000
35604,20000
35605,20000
35606,20000
35607,20000
35608,20000
35609,20000
35610,20000
35611,20000
35612,20000
35613,20000
35614,20000
35615,20000
35616,20000
35617,20000
35618,20000
35619,20000
35620,20000
35621,20000
35622,20000
35623,20000
35624,20000
35625,20000
35626,20000
35627,20000
35628,20000
35629,20000
35630,20000
35631,20000
35632,20000
35633,20000
35634,20000
35635,20000
35636,20000
35637,20000
35638,20000
35639,20000
35640,20000
35641,20000
35642,20000
35643,20000
35644,20000
35645,20000
35646,20000
35647,20000
35648,20000
35649,20000
35650,20000
35651,20000
35652,20000
35653,20000
35654,20000
35655,20000
35656,20000
35657,20000
35658,20000
35659,20000
35660,20000
35661,20000
35662,20000
35663,20000
35664,20000
35665,20000
35666,20000
35667,20000
35668,20000
35669,20000
35670,20000
35671,20000
35672,20000
35673,20000
35674,20000
35675,20000
35676,20000
35677,20000
35678,20000
35679,20000
35680,20000
35681,20000
35682,20000
35683,20000
35684,20000
35685,20000
35686,20000
35687,20000
35688,20000
35689,20000
35690,20000
35691,20000
35692,20000
35693,20000
35694,20000
35695,20000
35696,20000
35697,20000
35698,20000
35699,20000
35700,20000
35701,20000
35702,20000
35703,20000
35704,20000
35705,20000
35706,20000
35707,20000
35708,20000
35709,20000
35710,20000
35711,20000
35712,20000
35713,20000
35714,20000
35715,20000
35716,20000
35717,20000
35718,20000
35719,20000
35720,20000
35721,20000
35722,20000
35723,20000
35724,20000
35725,20000
35726,20000
35727,20000
35728,20000
35729,20000
35730,20000
35731,20000
35732,20000
35733,20000
35734,20000
35735,20000
35736,20000
35737,20000
35738,20000
35739,20000
35740,20000
35741,20000
35742,20000
35743,20000
35744,20000
35745,20000
35746,20000
35747,20000
35748,20000
35749,20000
35750,20000
35751,20000
35752,20000
35753,20000
35754,20000
35755,20000
35756,20000
35757,20000
35758,20000
35759,20000
35760,20000
35761,20000
35762,20000
35763,20000
35764,20000
35765,20000
35766,20000
35767,20000
35768,20000
35769,20000
35770,20000
35771,20000
35772,20000
35773,20000
35774,20000
35775,20000
35776,20000
35777,20000
35778,20000
35779,20000
35780,20000
35781,20000
35782,20000
35783,20000
35784,20000
35785,20000
35786,20000
35787,20000
35788,20000
35789,20000
35790,20000
35791,20000
35792,20000
35793,20000
35794,20000
35795,20000
35796,20000
35797,20000
35798,20000
35799,20000
35800,20000
35801,20000
35802,20000
35803,20000
35804,20000
35805,20000
35806,20000
35807,20000
35808,20000
35809,20000
35810,20000
35811,20000
35812,20000
35813,20000
35814,20000
35815,20000
35816,20000
35817,20000
35818,20000
35819,20000
35820,20000
35821,20000
35822,20000
35823,20000
35824,20000
35825,20000
35826,20000
35827,20000
35828,20000
35829,20000
35830,20000
35831,20000
35832,20000
35833,20000
35834,20000
35835,20000
35836,20000
35837,20000
35838,20000
35839,20000
35840,20000
35841,20000
35842,20000
35843,20000
35844,20000
35845,20000
35846,20000
35847,20000
35848,20000
35849,20000
35850,20000
35851,20000
35852,20000
35853,20000
35854,20000
35855,20000
35856,20000
35857,20000
35858,20000
35859,20000
35860,20000
35861,20000
35862,20000
35863,20000
35864,20000
35865,20000
35866,20000
35867,20000
35868,20000
35869,20000
35870,20000
35871,20000
35872,20000
35873,20000
35874,20000
35875,20000
35876,20000
35877,20000
35878,20000
35879,20000
35880,20000
35881,20000
35882,20000
35883,20000
35884,20000
35885,20000
35886,20000
35887,20000
35888,20000
35889,20000
35890,20000
35891,20000
35892,20000
35893,20000
35894,20000
35895,20000
35896,20000
35897,20000
35898,20000
35899,20000
35900,20000
35901,20000
35902,20000
35903,20000
35904,20000
35905,20000
35906,20000
35907,20000
35908,20000
35909,20000
35910,20000
35911,20000
35912,20000
35913,20000
35914,20000
35915,20000
35916,20000
35917,20000
35918,20000
35919,20000
35920,20000
35921,20000
35922,20000
35923,20000
35924,20000
35925,20000
35926,20000
35927,20000
35928,20000
35929,20000
35930,20000
35931,20000
35932,20000
35933,20000
35934,20000
35935,20000
35936,20000
35937,20000
35938,20000
35939,20000
35940,20000
35941,20000
35942,20000
35943,20000
35944,20000
35945,20000
35946,20000
35947,20000
35948,20000
35949,20000
35950,20000
35951,20000
35952,20000
35953,20000
35954,20000
35955,20000
35956,20000
35957,20000
35958,20000
35959,20000
35960,20000
35961,20000
35962,20000
35963,20000
35964,20000
35965,20000
35966,20000
35967,20000
35968,20000
35969,20000
35970,20000
35971,20000
35972,20000
35973,20000
35974,20000
35975,20000
35976,20000
35977,20000
35978,20000
35979,20000
35980,20000
35981,20000
35982,20000
35983,20000
35984,20000
35985,20000
35986,20000
35987,20000
35988,20000
35989,20000
35990,20000
35991,20000
35992,20000
35993,20000
35994,20000
35995,20000
35996,20000
35997,20000
35998,20000
35999,20000
36000,20000
36001,20000
36002,20000
36003,20000
36004,20000
36005,20000
36006,20000
36007,20000
36008,20000
36009,20000
36010,20000
36011,20000
36012,20000
36013,20000
36014,20000
36015,20000
36016,20000
36017,20000
36018,20000
36019,20000
36020,20000
36021,20000
36022,20000
36023,20000
36024,20000
36025,20000
36026,20000
36027,20000
36028,20000
36029,20000
36030,20000
36031,20000
36032,20000
36033,20000
36034,20000
36035,20000
36036,20000
36037,20000
36038,20000
36039,20000
36040,20000
36041,20000
36042,20000
36043,20000
36044,20000
36045,20000
36046,20000
36047,20000
36048,20000
36049,20000
36050,20000
36051,20000
36052,20000
36053,20000
36054,20000
36055,20000
36056,20000
36057,20000
36058,20000
36059,20000
36060,20000
36061,20000
36062,20000
36063,20000
36064,20000
36065,20000
36066,20000
36067,20000
36068,20000
36069,20000
36070,20000
36071,20000
36072,20000
36073,20000
36074,20000
36075,20000
36076,20000
36077,20000
36078,20000
36079,20000
36080,20000
36081,20000
36082,20000
36083,20000
36084,20000
36085,20000
36086,20000
36087,20000
36088,20000
36089,20000
36090,20000
36091,20000
36092,20000
36093,20000
36094,20000
36095,20000
36096,20000
36097,20000
36098,20000
36099,20000
36100,20000
36101,20000
36102,20000
36103,20000
36104,20000
36105,20000
36106,20000
36107,20000
36108,20000
36109,20000
36110,20000
36111,20000
36112,20000
36113,20000
36114,20000
36115,20000
36116,20000
36117,20000
36118,20000
36119,20000
36120,20000
36121,20000
36122,20000
36123,20000
36124,20000
36125,20000
36126,20000
36127,20000
36128,20000
36129,20000
36130,20000
36131,20000
36132,20000
36133,20000
36134,20000
36135,20000
36136,20000
36137,20000
36138,20000
36139,20000
36140,20000
36141,20000
36142,20000
36143,20000
36144,20000
36145,20000
36146,20000
36147,20000
36148,20000
36149,20000
36150,20000
36151,20000
36152,20000
36153,20000
36154,20000
36155,20000
36156,20000
36157,20000
36158,20000
36159,20000
36160,20000
36161,20000
36162,20000
36163,20000
36164,20000
36165,20000
36166,20000
36167,20000
36168,20000
36169,20000
36170,20000
36171,20000
36172,20000
36173,20000
36174,20000
36175,20000
36176,20000
36177,20000
36178,20000
36179,20000
36180,20000
36181,20000
36182,20000
36183,20000
36184,20000
36185,20000
36186,20000
36187,20000
36188,20000
36189,20000
36190,20000
36191,20000
36192,20000
36193,20000
36194,20000
36195,20000
36196,20000
36197,20000
36198,20000
36199,20000
36200,20000
36201,20000
36202,20000
36203,20000
36204,20000
36205,20000
36206,20000
36207,20000
36208,20000
36209,20000
36210,20000
36211,20000
36212,20000
36213,20000
36214,20000
36215,20000
36216,20000
36217,20000
36218,20000
36219,20000
36220,20000
36221,20000
36222,20000
36223,20000
36224,20000
36225,20000
36226,20000
36227,20000
36228,20000
36229,20000
36230,20000
36231,20000
36232,20000
36233,20000
36234,20000
36235,20000
36236,20000
36237,20000
36238,20000
36239,20000
36240,20000
36241,20000
36242,20000
36243,20000
36244,20000
36245,20000
36246,20000
36247,20000
36248,20000
36249,20000
36250,20000
36251,20000
36252,20000
36253,20000
36254,20000
36255,20000
36256,20000
36257,20000
36258,20000
36259,20000
36260,20000
36261,20000
36262,20000
36263,20000
36264,20000
36265,20000
36266,20000
36267,20000
36268,20000
36269,20000
36270,20000
36271,20000
36272,20000
36273,20000
36274,20000
36275,20000
36276,20000
36277,20000
36278,20000
36279,20000
36280,20000
36281,20000
36282,20000
36283,20000
36284,20000
36285,20000
36286,20000
36287,20000
36288,20000
36289,20000
36290,20000
36291,20000
36292,20000
36293,20000
36294,20000
36295,20000
36296,20000
36297,20000
36298,20000
36299,20000
36300,20000
36301,20000
36302,20000
36303,20000
36304,20000
36305,20000
36306,20000
36307,20000
36308,20000
36309,20000
36310,20000
36311,20000
36312,20000
36313,20000
36314,20000
36315,20000
36316,20000
36317,20000
36318,20000
36319,20000
36320,20000
36321,20000
36322,20000
36323,20000
36324,20000
36325,20000
36326,20000
36327,20000
36328,20000
36329,20000
36330,20000
36331,20000
36332,20000
36333,20000
36334,20000
36335,20000
36336,20000
36337,20000
36338,20000
36339,20000
36340,20000
36341,20000
36342,20000
36343,20000
36344,20000
36345,20000
36346,20000
36347,20000
36348,20000
36349,20000
36350,20000
36351,20000
36352,20000
36353,20000
36354,20000
36355,20000
36356,20000
36357,20000
36358,20000
36359,20000
36360,20000
36361,20000
36362,20000
36363,20000
36364,20000
36365,20000
36366,20000
36367,20000
36368,20000
36369,20000
36370,20000
36371,20000
36372,20000
36373,20000
36374,20000
36375,20000
36376,20000
36377,20000
36378,20000
36379,20000
36380,20000
36381,20000
36382,20000
36383,20000
36384,20000
36385,20000
36386,20000
36387,20000
36388,20000
36389,20000
36390,20000
36391,20000
36392,20000
36393,20000
36394,20000
36395,20000
36396,20000
36397,20000
36398,20000
36399,20000
36400,20000
36401,20000
36402,20000
36403,20000
36404,20000
36405,20000
36406,20000
36407,20000
36408,20000
36409,20000
36410,20000
36411,20000
36412,20000
36413,20000
36414,20000
36415,20000
36416,20000
36417,20000
36418,20000
36419,20000
36420,20000
36421,20000
36422,20000
36423,20000
36424,20000
36425,20000
36426,20000
36427,20000
36428,20000
36429,20000
36430,20000
36431,20000
36432,20000
36433,20000
36434,20000
36435,20000
36436,20000
36437,20000
36438,20000
36439,20000
36440,20000
36441,20000
36442,20000
36443,20000
36444,20000
36445,20000
36446,20000
36447,20000
36448,20000
36449,20000
36450,20000
36451,20000
36452,20000
36453,20000
36454,20000
36455,20000
36456,20000
36457,20000
36458,20000
36459,20000
36460,20000
36461,20000
36462,20000
36463,20000
36464,20000
36465,20000
36466,20000
36467,20000
36468,20000
36469,20000
36470,20000
36471,20000
36472,20000
36473,20000
36474,20000
36475,20000
36476,20000
36477,20000
36478,20000
36479,20000
36480,20000
36481,20000
36482,20000
36483,20000
36484,20000
36485,20000
36486,20000
36487,20000
36488,20000
36489,20000
36490,20000
36491,20000
36492,20000
36493,20000
36494,20000
36495,20000
36496,20000
36497,20000
36498,20000
36499,20000
36500,20000
36501,20000
36502,20000
36503,20000
36504,20000
36505,20000
36506,20000
36507,20000
36508,20000
36509,20000
36510,20000
36511,20000
36512,20000
36513,20000
36514,20000
36515,20000
36516,20000
36517,20000
36518,20000
36519,20000
36520,20000
36521,20000
36522,20000
36523,20000
36524,20000
36525,20000
36526,20000
36527,20000
36528,20000
36529,20000
36530,20000
36531,20000
36532,20000
36533,20000
36534,20000
36535,20000
36536,20000
36537,20000
36538,20000
36539,20000
36540,20000
36541,20000
36542,20000
36543,20000
36544,20000
36545,20000
36546,20000
36547,20000
36548,20000
36549,20000
36550,20000
36551,20000
36552,20000
36553,20000
36554,20000
36555,20000
36556,20000
36557,20000
36558,20000
36559,20000
36560,20000
36561,20000
36562,20000
36563,20000
36564,20000
36565,20000
36566,20000
36567,20000
36568,20000
36569,20000
36570,20000
36571,20000
36572,20000
36573,20000
36574,20000
36575,20000
36576,20000
36577,20000
36578,20000
36579,20000
36580,20000
36581,20000
36582,20000
36583,20000
36584,20000
36585,20000
36586,20000
36587,20000
36588,20000
36589,20000
36590,20000
36591,20000
36592,20000
36593,20000
36594,20000
36595,20000
36596,20000
36597,20000
36598,20000
36599,20000
36600,20000
36601,20000
36602,20000
36603,20000
36604,20000
36605,20000
36606,20000
36607,20000
36608,20000
36609,20000
36610,20000
36611,20000
36612,20000
36613,20000
36614,20000
36615,20000
36616,20000
36617,20000
36618,20000
36619,20000
36620,20000
36621,20000
36622,20000
36623,20000
36624,20000
36625,20000
36626,20000
36627,20000
36628,20000
36629,20000
36630,20000
36631,20000
36632,20000
36633,20000
36634,20000
36635,20000
36636,20000
36637,20000
36638,20000
36639,20000
36640,20000
36641,20000
36642,20000
36643,20000
36644,20000
36645,20000
36646,20000
36647,20000
36648,20000
36649,20000
36650,20000
36651,20000
36652,20000
36653,20000
36654,20000
36655,20000
36656,20000
36657,20000
36658,20000
36659,20000
36660,20000
36661,20000
36662,20000
36663,20000
36664,20000
36665,20000
36666,20000
36667,20000
36668,20000
36669,20000
36670,20000
36671,20000
36672,20000
36673,20000
36674,20000
36675,20000
36676,20000
36677,20000
36678,20000
36679,20000
36680,20000
36681,20000
36682,20000
36683,20000
36684,20000
36685,20000
36686,20000
36687,20000
36688,20000
36689,20000
36690,20000
36691,20000
36692,20000
36693,20000
36694,20000
36695,20000
36696,20000
36697,20000
36698,20000
36699,20000
36700,20000
36701,20000
36702,20000
36703,20000
36704,20000
36705,20000
36706,20000
36707,20000
36708,20000
36709,20000
36710,20000
36711,20000
36712,20000
36713,20000
36714,20000
36715,20000
36716,20000
36717,20000
36718,20000
36719,20000
36720,20000
36721,20000
36722,20000
36723,20000
36724,20000
36725,20000
36726,20000
36727,20000
